item,itemLabel,enLabel,pubYear,imdbID,tmdbID,type,genres,cast,directors,screenwriters,runtimes
http://www.wikidata.org/entity/Q111325385,배니싱: 미제사건,Vanishing,2021,tt15488838,680071,movie,"범죄 영화, 미스터리 영화, 스릴러 영화","박소이, 최무성, 이승준, 예지원, 올가 쿠릴렌코, 유연석",드니 데르쿠르,드니 데르쿠르,
http://www.wikidata.org/entity/Q114024672,몬스타엑스: 더 드리밍,Monsta X: The Dreaming,2021,tt15828732,892538,movie,,,,,
http://www.wikidata.org/entity/Q117431943,이상존재,My Stranger,2021,tt16430548,898581,movie,,"임우일, 유세윤",,,
http://www.wikidata.org/entity/Q136463247,물방울 그리는 남자,The Man Who Paints Water Drops,2021,tt14413342,809677,movie,다큐멘터리 영화,,,,
http://www.wikidata.org/entity/Q130597785,기우제,Ritual for Rain,2021,tt34488584,903788,movie,,,,,
http://www.wikidata.org/entity/Q8564063,감기,The Flu,2020,tt2351310,200085,movie,"공포 영화, SF 영화, 재난 영화","박민하, 유해진, 이상엽, 이희준, 마동석, 수애, 장혁, 차인표",김성수,,121
http://www.wikidata.org/entity/Q24238125,군함도,Battleship Island,2020,tt5969696,436391,movie,"드라마 영화, 액션 영화, 역사 영화","김수안 (Kim Su An), 김민재, 이경영, 황정민, 소지섭, 송중기, 이정현",류승완,류승완,132
http://www.wikidata.org/entity/Q30612342,검객,The Swordsman,2020,tt7035004,492008,movie,"액션 영화, 대한민국의 사극","김현수, 이민혁, 이나경, 정만식, 조 타슬림, 장혁",최재훈,최재훈,100
http://www.wikidata.org/entity/Q55106022,극한직업,Extreme Job,2020,tt9541602,567646,movie,"코미디 영화, 액션 영화","공명, 이동휘, 진선규, 류승룡, 신하균, 이하늬",이병헌,,111
http://www.wikidata.org/entity/Q65294195,지푸라기라도 잡고 싶은 짐승들,Beasts Clawing at Straws,2020,tt9747594,571648,movie,"드라마 영화, 범죄 영화, 스릴러 영화","배성우, 신현빈, 윤여정, 정우성, 전도연",김용훈,김용훈,109
http://www.wikidata.org/entity/Q66220160,소리도 없이,Voice of Silence,2020,tt10431572,606740,movie,,"문승아, 조하석, 유재명, 유아인",홍의정,,99
http://www.wikidata.org/entity/Q66829628,장사리: 잊혀진 영웅들,Battle of Jangsa-ri 9.15,2020,tt9018916,567629,movie,"전쟁 영화, 역사 영화","한철우, 곽시양, 이철민, 명계남, 민호, 메간 폭스, 조지 이즈, 김명민",곽경택,,104
http://www.wikidata.org/entity/Q73993691,백두산,Ashfall,2020,tt11285908,581387,movie,"액션 영화, 재난 영화","전도연, 수지, 옥자연, 이상원, 조한철, 최광일, 강신철, 전혜진, 이경영, 하정우, 마동석, 이병헌","김병서, 이해준",,128
http://www.wikidata.org/entity/Q76013940,레드슈즈,Red Shoes and the Seven Dwarfs,2020,tt4429160,486589,movie,"애니메이션 영화, 모험 영화",,,,92
http://www.wikidata.org/entity/Q78730189,남산의 부장들,The Man Standing Next,2020,tt11358398,566397,movie,"드라마 영화, 스릴러 영화, 정치 영화","김소진, 지현준, 김홍파, 박성근, 서현우, 박지일, 곽도원, 이희준, 이성민, 이병헌",우민호,,114
http://www.wikidata.org/entity/Q79277344,정직한 후보,Honest Candidate,2020,tt11812338,605193,movie,코미디 영화,"송영창, 라미란, 장동주, 윤세아, 손종학, 조수향, 조한철, 윤경호, 온주완, 김용림, 나문희, 김무열",장유정,"허성혜, 장유정",104
http://www.wikidata.org/entity/Q79999156,찬실이는 복도 많지,Lucky Chan-sil,2020,tt11639190,636294,movie,"드라마 영화, 독립 영화","강말금, 배유람, 김영민 (1971년), 윤여정, 윤승아",김초희,,96
http://www.wikidata.org/entity/Q79999312,해치지않아,Secret Zoo,2020,tt11566164,575718,movie,코미디 영화,"박혁권, 전여빈, 안재홍, 강소라, 박영규, 김성오",손재곤,,117
http://www.wikidata.org/entity/Q79999335,청춘빌라 살인사건,Dogs in the House,2020,tt9624760,658392,movie,드라마 영화,"김정팔, 윤봉길 (1983년), 김영호",,,94
http://www.wikidata.org/entity/Q79999337,히트맨,Hitman: Agent Jun,2020,tt11649614,604362,movie,"코미디 영화, 액션 영화","허성태, 이지원, 황우슬혜, 이이경, 권상우, 정준호",,,110
http://www.wikidata.org/entity/Q81222922,작은 빛,Tiny Light,2020,tt8991310,648436,movie,"드라마 영화, 독립 영화","곽진무, 신문성",,,90
http://www.wikidata.org/entity/Q81222925,사냥의 시간,Time to Hunt,2020,tt11777040,571785,movie,스릴러 영화,"김원해, 박정민, 안재홍, 박해수, 이제훈, 최우식",윤성현,,134
http://www.wikidata.org/entity/Q84702886,도망친 여자,The Woman Who Ran,2020,tt11697690,662401,movie,"드라마 영화, 독립 영화","서영화, 김새벽, 송선미, 권해효, 김민희",홍상수,홍상수,77
http://www.wikidata.org/entity/Q85438284,남매의 여름밤,Moving On,2020,tt12840926,636360,movie,드라마 영화,"양흥주, 박현영, 최정운",윤단비,윤단비,104
http://www.wikidata.org/entity/Q85740993,#살아있다,#Alive,2020,tt10620868,614696,movie,"좀비 영화, 아포칼립스 영화","전배수, 오혜원 (배우), 이채경, 이현욱, 박신혜, 유아인",조일형,,98
http://www.wikidata.org/entity/Q85972813,갱,Gang,2020,tt11649634,636293,movie,액션 영화,,조바른,,94
http://www.wikidata.org/entity/Q85972954,결백,Innocence,2020,tt12515958,602296,movie,드라마 영화,"신혜선, 허준호, 배종옥",박상현,,111
http://www.wikidata.org/entity/Q85975473,나는보리,Bori,2020,tt13322018,582377,movie,드라마 영화,김아송,김진유,,110
http://www.wikidata.org/entity/Q85980099,비행,Dreamer,2020,tt8457802,528374,movie,드라마 영화,,,,89
http://www.wikidata.org/entity/Q85984086,이장,Move the Grave,2020,tt10410604,597105,movie,드라마 영화,장리우,,,94
http://www.wikidata.org/entity/Q85986468,침입자,Intruder,2020,tt12491064,602291,movie,스릴러 영화,"예수정, 허준석, 최상훈, 송지효, 김무열",손원평,,102
http://www.wikidata.org/entity/Q85988041,하트,Heart,2020,tt11033746,627061,movie,"드라마 영화, 로맨스 영화",,정가영,,71
http://www.wikidata.org/entity/Q85989462,후쿠오카,Fukuoka,2020,tt9619016,576112,movie,"드라마 영화, 독립 영화","박소담, 권해효, 윤제문",장률,,85
http://www.wikidata.org/entity/Q88521637,국제수사,The Golden Holiday,2020,tt8123506,573801,movie,,"김대명, 신동미, 곽도원, 김희원, 김상호",,,106
http://www.wikidata.org/entity/Q89175873,서치 아웃,Search Out,2020,tt12380870,680973,movie,스릴러 영화,"김성철, 이시언, 허가윤",,,92
http://www.wikidata.org/entity/Q93736752,낙인,Fallen,2020,tt8433082,611667,movie,,,이정섭,,124
http://www.wikidata.org/entity/Q93739110,다만 악에서 구하소서,Deliver Us From Evil,2020,tt12763920,581526,movie,,"박명훈, 오대환, 박정민, 황정민, 이정재, 최희서",홍원찬,홍원찬,108
http://www.wikidata.org/entity/Q93740574,바람의 언덕,The Hill of Wind,2020,tt11644156,635400,movie,"드라마 영화, 독립 영화",,박석영,,107
http://www.wikidata.org/entity/Q96079634,헤븐: 행복의 나라로,Heaven: To the Land of Happiness,2020,tt12443662,593050,movie,드라마 영화,"임성재, 노수산나, 윤제문, 김여진, 최민식, 이엘, 윤여정, 박해일, 정민성, 조한철",임상수,임상수,100
http://www.wikidata.org/entity/Q96384351,여고괴담 여섯번째 이야기: 모교,Whispering Corridors 6: The Humming,2020,tt14821640,602288,movie,공포 영화,"최리, 비비, 김서형, 김현수, 권해효",이명,이명,"108, 117"
http://www.wikidata.org/entity/Q65058433,클로젯,The Closet,2020,tt11727052,571625,movie,"드라마 영화, 공포 영화, 미스터리 영화","김시아, 허율, 신현빈, 하정우, 김남길",김광빈,,98
http://www.wikidata.org/entity/Q65061643,반도,Peninsula,2020,tt8850222,581392,movie,"액션 영화, 공포 영화, 포스트아포칼립스 영화, 스릴러 영화, 좀비 영화","김도윤, 구교환, 이레, 김민재, 권해효, 이정현, 강동원",연상호,연상호,116
http://www.wikidata.org/entity/Q56461564,사자,The Divine Fury,2020,tt10550884,571627,movie,"액션 영화, 공포 영화, 미스터리 영화","심희섭, 김시은, 우도환, 박지현, 정지훈, 박서준, 최우식, 안성기",김주환,,129
http://www.wikidata.org/entity/Q65241567,담보,Pawn,2020,tt13273172,589174,movie,"드라마 영화, 코미디 영화, 가족 영화","김희원, 성동일, 김윤진, 하지원",강대규,,113
http://www.wikidata.org/entity/Q65248979,미스터 주: 사라진 VIP,Mr. Zoo: The Missing VIP,2020,tt11566166,572197,movie,"드라마 영화, 코미디 영화","김서형, 배정남, 신하균, 이성민",김태윤,,114
http://www.wikidata.org/entity/Q60991002,콜,The Call,2020,tt10530176,575604,movie,미스터리 영화,"전종서, 이엘, 김성령, 박신혜",이충현,이충현,112
http://www.wikidata.org/entity/Q65255143,봉오동 전투,The Battle: Roar to Victory,2020,tt10510654,573791,movie,"드라마 영화, 액션 영화, 전쟁 영화, 역사 영화","박지환, 조우진, 류준열, 최유화, 성유빈, 유해진, 기타무라 가즈키, 이케우치 히로유키, 박희순, 최민식",원신연,,135
http://www.wikidata.org/entity/Q65257311,비스트,The Beast,2020,tt10530286,575754,movie,"액션 영화, 범죄 영화","유재명, 전혜진, 이성민, 최다니엘",,,131
http://www.wikidata.org/entity/Q96460292,사라진 시간,Me and Me,2020,tt12805676,581529,movie,범죄 영화,"정해균, 이선빈, 차수연, 배수빈, 조진웅",정진영,정진영,105
http://www.wikidata.org/entity/Q97198061,욕창,A Bedsore,2020,tt10406312,597111,movie,드라마 영화,"전국향, 김도영, 김종구, 강애심, 김재록",심혜정,,110
http://www.wikidata.org/entity/Q97205408,아이즈 온 미: 더 무비,Eyes on Me: The Movie,2020,tt12669716,638483,movie,콘서트 영화,"원영, 이채연, 최예나, 조유리, 김채원, 사쿠라, 김민주, 강혜원, 권은비, 혼다 히토미, 유진, 야부키 나코",,,104
http://www.wikidata.org/entity/Q97338345,강철비 2: 정상회담,Steel Rain 2: Summit,2020,tt10516176,606906,movie,액션 영화,"곽도원, 정우성",양우석,양우석,132
http://www.wikidata.org/entity/Q97338831,프랑스여자,A French Woman,2020,tt11841266,600136,movie,,"류선영, 김호정 (1968년), 김영민 (1971년), 김지영",김희정 (1970년),,89
http://www.wikidata.org/entity/Q97575748,리메인,Remain,2020,tt10468882,597112,movie,,"이지연 (배우), 하준, 김영재 (배우)",,,98
http://www.wikidata.org/entity/Q97575775,죽지않는 인간들의 밤,The Night of the Undead,2020,tt13236180,601062,movie,,"이미도 (1982년), 서영희, 김성오, 이정현, 양동근",신정원,,110
http://www.wikidata.org/entity/Q97766123,낙원의 밤,Night in Paradise,2020,tt12792418,606523,movie,"필름 누아르, 갱스터 영화","전여빈, 엄태구",박훈정,,131
http://www.wikidata.org/entity/Q98348188,도시괴담,Goedam,2020,tt12929796,107851,tv,공포 텔레비전 시리즈,"이현주, 심소영, 송채윤, 설아, 안소진, 주보비",,,10
http://www.wikidata.org/entity/Q98367225,브레이크 더 사일런스: 더 무비,Break the Silence: The Movie,2020,tt12850582,730647,movie,"다큐멘터리 영화, 뮤지컬 영화",방탄소년단,박준수,,95
http://www.wikidata.org/entity/Q98831468,나를 구하지 마세요,Please Don’t Save Me,2020,tt14331300,705989,movie,,"양소민, 조유하, 최로운",정연경,정연경,97
http://www.wikidata.org/entity/Q100683417,삼진그룹 영어토익반,Samjin Company English Class,2020,tt13210996,630211,movie,"드라마 영화, 코미디 영화","이성욱, 박혜수, 이봉련, 유순웅, 조현철, 심달기, 이주영, 타일러 라쉬, 배해선, 김종수, 백현진, 최수임, 노수산나, 김원해, 이솜, 데이비드 맥기니스, 고아성",이종필,이종필,110
http://www.wikidata.org/entity/Q102349518,이웃사촌,Best Friend,2020,tt6985320,636282,movie,,"조현철, 김병철, 정우, 김희원, 이유비, 오달수",이환경,,130
http://www.wikidata.org/entity/Q103819225,조제,Josée,2020,tt13411298,602301,movie,로맨스 영화,"조복래, 허진, 이소희, 남주혁, 한지민, 박예진",김종관,김종관,117
http://www.wikidata.org/entity/Q105687100,빛과 철,Back Light,2020,tt14342730,705993,movie,,"염혜란, 이주원, 강진아, 박지후, 김시은",배종대,,107
http://www.wikidata.org/entity/Q105728237,불어라 검풍아,Slate,2020,tt13576808,747984,movie,,"안지혜, 이민지",조바른,,99
http://www.wikidata.org/entity/Q105773952,파이터,Fighter,2020,tt13988990,717710,movie,,"임성미, 백서빈, 오광록",윤재호,,104
http://www.wikidata.org/entity/Q106177775,어른들은 몰라요,Young Adult Matters,2020,tt14440390,671040,movie,드라마 영화,"이유미, 안희연, 이환",이환,,127
http://www.wikidata.org/entity/Q106775760,제인의 썸머,Jane's Summer,2020,tt18296098,717915,movie,에로 영화,"서나영, 김하림, 이해준, 백승헌",송은주,,90
http://www.wikidata.org/entity/Q51844664,암수살인,Dark Figure of Crime,2020,tt8119680,544627,movie,"드라마 영화, 범죄 영화",김윤석,김태균,곽경택,
http://www.wikidata.org/entity/Q55730599,사랑하고 있습니까?,Are We in Love?,2020,tt9422200,672955,movie,로맨스 영화,"김소은, 성훈",김정권,,
http://www.wikidata.org/entity/Q65239333,나 홀로 그대,My Holo Love,2020,tt11058644,96160,tv,로맨스 영화,"고성희, 윤현민",,,
http://www.wikidata.org/entity/Q89971905,시네마틱드라마 SF8,SF8,2020,tt12560244,99607,tv,"액션 영화, 공포 영화, SF 영화, 드라마 영화, 코미디 영화, 판타지 영화","신은수, 이세희, 장유상, 최병모, 이동휘, 안세하, 염혜란, 이유영, 윤경호, 문숙, 안희연, 황정민, 김주령, 하준, 김보라 (1995년), 예수정, 이다윗, 이시영, 유이, 이연희, 문소리, 최시원, 신소율","민규동, 노덕, 안국진, 장철수, 오기환, 한가람, 김의석",,
http://www.wikidata.org/entity/Q79998805,영웅,Hero,2020,tt22506970,602464,movie,"드라마 영화, 역사 영화","정성화, 조재윤, 김고은, 나문희",윤제균,,
http://www.wikidata.org/entity/Q85988897,혼: 공포의 시작,Spirit: The Beginning of Fear,2020,tt13521862,668096,movie,공포 영화,"최제우, 김승현 (배우), 옥지영, 지수연, 최규환, 이달형",,,
http://www.wikidata.org/entity/Q93738538,오! 문희,Oh! My Gran,2020,tt13148808,602623,movie,,"나문희, 이희준",,,
http://www.wikidata.org/entity/Q93739098,디바,Diva,2020,tt13155030,601664,movie,미스터리 영화,"이유영, 신민아",조슬예,,
http://www.wikidata.org/entity/Q93739112,내가 죽던 날,The Day I Died: Unclosed Case,2020,tt13423318,609598,movie,"드라마 영화, 미스터리 영화","조한철, 이정은, 김혜수",박지완,박지완,
http://www.wikidata.org/entity/Q93740571,공수도 (영화),Justice High,2020,tt13042460,602305,movie,액션 영화,"정의욱, 손우현, 정다은, 오승훈, 김태윤",,,
http://www.wikidata.org/entity/Q93740598,호텔 레이크,Lingering,2020,tt12485966,675308,movie,공포 영화,"박소이, 이주원, 전수지, 이세영, 박지영, 박효주",윤은경,,
http://www.wikidata.org/entity/Q97339227,좀비 파이터,Zombie Fighter,2020,tt11779626,608319,movie,좀비 영화,"김단미, 하준호",임지환,,
http://www.wikidata.org/entity/Q97961602,돌멩이,Stone Skipping,2020,tt28520616,546775,movie,,"김대명, 김의성, 송윤아",,,
http://www.wikidata.org/entity/Q100945934,도굴,Collectors,2020,tt13428686,605680,movie,하이스트 영화,"조우진, 이성욱, 박세완, 윤병희, 박진우, 이준혁, 신혜선, 임원희, 주진모 (1958년), 송영창, 이제훈",박정배,,
http://www.wikidata.org/entity/Q100989574,애비규환,More Than Family,2020,tt13574232,626415,movie,,"남문철, 장혜진, 신재휘, 강말금, 이해영, 최덕문, 정수정",최하나,최하나,
http://www.wikidata.org/entity/Q103409756,잔칫날,Festival,2020,tt13630518,716839,movie,,"하준, 소주연",,,
http://www.wikidata.org/entity/Q103412263,용루각: 비정도시,Dragon Inn Part 1: The City of Sadness,2020,tt18950006,751132,movie,,지일주,최상훈,,
http://www.wikidata.org/entity/Q103812870,럭키 몬스터,Lucky Monster,2020,tt11588674,638000,movie,,김도윤,,,
http://www.wikidata.org/entity/Q109458175,보이스 비,Boys be!!,2020,tt14227560,644255,movie,,"홍근택, 박지훈, 강혁일, 이두석, 김희찬, 노영학",,,
http://www.wikidata.org/entity/Q119465790,내 곁에 그대,You with Me,2020,tt7433398,478274,movie,"코미디 영화, 로맨스 영화",현우,,,
http://www.wikidata.org/entity/Q125459733,조지아,Georgia,2020,tt13310158,745264,movie,드라마 영화,"이채경, 성민수",,,
http://www.wikidata.org/entity/Q27964354,버닝,Burning,2019,tt7282468,491584,movie,"드라마 영화, 스릴러 영화","전종서, 스티븐 연, 유아인",이창동,이창동,148
http://www.wikidata.org/entity/Q29641342,남한산성,The Fortress,2019,tt7160176,437081,movie,"드라마 영화, 역사 영화","이병헌, 허성태, 김윤석, 박해일, 고수, 박희순",황동혁,황동혁,140
http://www.wikidata.org/entity/Q30611920,리틀 포레스트,Little Forest,2019,tt6083230,448491,movie,"드라마 영화, 코미디 드라마","류준열, 김태리, 진기주, 문소리",임순례,황성구,103
http://www.wikidata.org/entity/Q30945885,안시성,The Great Battle,2019,tt6931414,535389,movie,"드라마 영화, 액션 영화, 전쟁 영화","남주혁, 박성웅, 조인성",김광식,김광식,136
http://www.wikidata.org/entity/Q55106098,마녀,The Witch: Part 1. The Subversion,2019,tt8574252,530254,movie,액션 영화,"김하나 (2009년), 김종훈 (모델), 고민시, 백승철, 송형수, 백종환, 최정우, 김병옥 (배우), 오미희, 최우식, 조민수, 박희순, 김다미, 정다은, 여무영",박훈정,박훈정,126
http://www.wikidata.org/entity/Q55105810,우상,Idol,2019,tt7095698,572696,movie,스릴러 영화,"강말금, 현봉식, 조병규, 유승목, 서주희, 김성녀, 김명곤, 천우희, 한석규, 설경구",이수진,이수진,144
http://www.wikidata.org/entity/Q55105907,내안의 그놈,The Dude in Me,2019,tt9759978,560527,movie,"판타지 영화, 코미디 영화",,,,122
http://www.wikidata.org/entity/Q55106022,극한직업,Extreme Job,2019,tt9541602,567646,movie,"코미디 영화, 액션 영화","공명, 이동휘, 진선규, 류승룡, 신하균, 이하늬",이병헌,,111
http://www.wikidata.org/entity/Q65272271,어린 의뢰인,My First Client,2019,tt10308634,591322,movie,드라마 영화,,장규성,,114
http://www.wikidata.org/entity/Q65807331,파고,Height of the Wave,2019,tt10659880,600706,movie,드라마 영화,"최은서, 이승연",박정범,,89
http://www.wikidata.org/entity/Q66829628,장사리: 잊혀진 영웅들,Battle of Jangsa-ri 9.15,2019,tt9018916,567629,movie,"전쟁 영화, 역사 영화","한철우, 곽시양, 이철민, 명계남, 민호, 메간 폭스, 조지 이즈, 김명민",곽경택,,104
http://www.wikidata.org/entity/Q66866679,유열의 음악앨범,Tune in for Love,2019,tt10763618,570503,movie,"드라마 영화, 로맨스 영화","심달기, 김국희, 김대곤 (배우), 김현, 정유진, 권은수, 박해준, 정해인, 김고은",정지우,,122
http://www.wikidata.org/entity/Q66991809,변신,Metamorphosis,2019,tt10800758,581531,movie,"공포 영화, 스릴러 영화","김강훈, 성동일, 배성우, 장영남, 조이현, 전미도, 김혜준",김홍선,,113
http://www.wikidata.org/entity/Q68283959,82년생 김지영,"Kim Ji-young, Born 1982",2019,tt11052808,586048,movie,"드라마 영화, 문학 작품을 원작으로 하는 영화","공유, 공민정, 이얼, 김미경, 정유미",김도영,,119
http://www.wikidata.org/entity/Q69900905,가장 보통의 연애,Crazy Romance,2019,tt11041006,579188,movie,로맨스 영화,"공효진, 김래원",김한결,,110
http://www.wikidata.org/entity/Q70980268,밤의 문이 열린다,Ghost Walk,2019,tt10923084,541682,movie,드라마 영화,"한해인, 전소니",유은정,,90
http://www.wikidata.org/entity/Q71114117,호흡,Clean Up,2019,tt9024126,547397,movie,드라마 영화,윤지혜,,,104
http://www.wikidata.org/entity/Q71131109,버티고,Vertigo,2019,tt11135842,598075,movie,드라마 영화,"유태오, 천우희",전계수,전계수,114
http://www.wikidata.org/entity/Q71361934,69세,An Old Lady,2019,tt11585882,638423,movie,,"예수정, 기주봉",,,97
http://www.wikidata.org/entity/Q71362990,윤희에게,Moonlit Winter,2019,tt11311974,578209,movie,"드라마 영화, 로맨스 영화, 멜로드라마, 성 소수자 연관 장르","김소혜, 성유빈, 나카무라 유코, 김희애",임대형,임대형,105
http://www.wikidata.org/entity/Q72255000,나를 찾아줘,Bring Me Home,2019,tt8123618,507773,movie,드라마 영화,"박해준, 유재명, 이원근, 이영애",김승우,김승우,108
http://www.wikidata.org/entity/Q72542645,블랙머니,Black Money,2019,tt11238048,603314,movie,"드라마 영화, 범죄 영화","강신일, 최덕문, 이하늬, 조진웅",정지영,,113
http://www.wikidata.org/entity/Q72544251,너의 여자친구,My Bossy Girl,2019,tt11381218,640793,movie,"드라마 영화, 로맨스 영화","이진이, 이엘리야, 지일주, 김기두, 허정민",,,100
http://www.wikidata.org/entity/Q72819184,판소리 복서,My Punch-Drunk Boxer,2019,tt11135814,578211,movie,드라마 영화,"이설, 김희원, 엄태구, 최덕문, 혜리",,,114
http://www.wikidata.org/entity/Q72931135,신의 한 수: 귀수편,The Divine Move 2: The Wrathful,2019,tt11177112,580626,movie,액션 영화,"우도환, 정인겸, 허성태, 김희원, 유선, 김성균, 권상우",,,106
http://www.wikidata.org/entity/Q72939059,양자물리학,By Quantum Physics: A Nightlife Venture,2019,tt11022284,619166,movie,범죄 영화,"서예지, 박해수, 김응수, 김상호",이성태,,120
http://www.wikidata.org/entity/Q73101556,삼촌,The Uncle,2019,tt9676098,566936,movie,미스터리 영화,"정우림, 강신효, 강신철, 고규필",,,100
http://www.wikidata.org/entity/Q73993691,백두산,Ashfall,2019,tt11285908,581387,movie,"재난 영화, 액션 영화","전도연, 수지, 옥자연, 이상원, 조한철, 최광일, 강신철, 전혜진, 이경영, 하정우, 마동석, 이병헌","김병서, 이해준",,128
http://www.wikidata.org/entity/Q76013940,레드슈즈,Red Shoes and the Seven Dwarfs,2019,tt4429160,486589,movie,"애니메이션 영화, 모험 영화",,,,92
http://www.wikidata.org/entity/Q79998785,우리집,The House of Us,2019,tt10713818,575720,movie,드라마 영화,,윤가은,,92
http://www.wikidata.org/entity/Q79999120,집 이야기,I Am Home,2019,tt11381200,635690,movie,드라마 영화,"서영화, 강신일, 이유영",박제범,,92
http://www.wikidata.org/entity/Q85438284,남매의 여름밤,Moving On,2019,tt12840926,636360,movie,드라마 영화,"양흥주, 박현영, 최정운",윤단비,윤단비,104
http://www.wikidata.org/entity/Q85981905,아무도 없는 곳,Shades of the Heart,2019,tt14425000,589713,movie,드라마 영화,"윤혜리, 이주영, 연우진, 김상호, 아이유",김종관,,"83, 85"
http://www.wikidata.org/entity/Q85989462,후쿠오카,Fukuoka,2019,tt9619016,576112,movie,"드라마 영화, 독립 영화","박소담, 권해효, 윤제문",장률,,85
http://www.wikidata.org/entity/Q61448040,기생충,Parasite,2019,tt6751668,496243,movie,"블랙 코미디, 코미디 드라마, 스릴러 영화","송강호, 최우식, 조여정, 이선균, 장혜진, 정이서, 박명훈, 이정은, 박소담, 정지소, 박서준",봉준호,"한진원, 봉준호",132
http://www.wikidata.org/entity/Q61738564,메기,Maggie,2019,tt9000062,546768,movie,"드라마 영화, 독립 영화, 미스터리 영화","구교환, 이주영, 문소리",이옥섭,"이옥섭, 구교환",89
http://www.wikidata.org/entity/Q62624418,걸캅스,Miss & Mrs. Cops,2019,tt10161238,571786,movie,"코미디 영화, 액션 영화","이성경, 라미란, 윤상현, 수영",정다원,정다원,107
http://www.wikidata.org/entity/Q63109407,배심원들,Juror 8,2019,tt6985094,571603,movie,드라마 영화,"백수장, 박형식, 문소리",,,114
http://www.wikidata.org/entity/Q63198576,악인전,"The Gangster, the Cop, the Devil",2019,tt10208198,581528,movie,"액션 영화, 범죄 영화","김성규, 최민철, 마동석, 유재명, 김윤성, 김무열",이원태,이원태,110
http://www.wikidata.org/entity/Q63198720,미성년,Another Child,2019,tt8991322,571632,movie,드라마 영화,"박세진, 김혜준, 김소진, 김윤석, 염정아",김윤석,,96
http://www.wikidata.org/entity/Q63224822,악질경찰,Jo Pil-ho: The Dawning Rage,2019,tt7738048,574303,movie,"드라마 영화, 액션 영화, 범죄 영화, 스릴러 영화","전소니, 이유영, 박병은, 박해준, 김민재, 송영창, 이선균",이정범,,127
http://www.wikidata.org/entity/Q63761605,나의 특별한 형제,Inseparable Bros,2019,tt10237612,571787,movie,드라마 영화,"신하균, 이광수",육상효,,114
http://www.wikidata.org/entity/Q64577280,열두 번째 용의자,The 12th Suspect,2019,tt10410602,605767,movie,"본격추리물, 스릴러 영화","김희상, 허성태, 한지안, 정지순, 김지훈, 남연우, 장원영, 남성진, 박선영, 명계남, 김동영, 김상경",고명성,고명성,102
http://www.wikidata.org/entity/Q64869395,나랏말싸미,The King's Letters,2019,tt10438454,572988,movie,드라마 영화,"남문철, 최덕문, 전미선, 박해일, 송강호",조철현,,110
http://www.wikidata.org/entity/Q55708078,엑시트,Exit,2019,tt10648440,572164,movie,"코미디 영화, 액션 영화","강기영, 고두심, 박인환, 김지영, 윤아, 조정석",이상근,,103
http://www.wikidata.org/entity/Q56461564,사자,The Divine Fury,2019,tt10550884,571627,movie,"액션 영화, 공포 영화, 미스터리 영화","심희섭, 김시은, 우도환, 박지현, 정지훈, 박서준, 최우식, 안성기",김주환,,129
http://www.wikidata.org/entity/Q57567502,도어락,Door Lock,2019,tt9402676,563103,movie,"드라마 영화, 스릴러 영화","공효진, 김예원, 김성오",이권,,102
http://www.wikidata.org/entity/Q65241127,"다시, 봄","Spring, Again",2019,tt10237592,583733,movie,드라마 영화,"이혜란, 박경혜, 박지빈, 박지일, 홍종현, 이청아",,,104
http://www.wikidata.org/entity/Q57696046,번 더 스테이지: 더 무비,Burn the Stage: The Movie,2019,tt9151704,553512,movie,다큐멘터리 영화,,박준수,,85
http://www.wikidata.org/entity/Q60034640,말모이,Mal-Mo-E: The Secret Mission,2019,tt9602258,564863,movie,드라마 영화,"김홍파, 우현, 유해진, 윤계상",,,135
http://www.wikidata.org/entity/Q60487201,러브 유어셀프 인 서울,Love Yourself in Seoul,2019,tt9448868,568300,movie,"콘서트 영화, 뮤지컬 영화",,,,113
http://www.wikidata.org/entity/Q60678814,언니,No Mercy,2019,tt9535950,569016,movie,액션 영화,"박세완, 이준혁, 이시영",,,94
http://www.wikidata.org/entity/Q60685726,벌새,House of Hummingbird,2019,tt8951086,547404,movie,"드라마 영화, 독립 영화","박지후, 김새벽, 이승연, 정인기",김보라,,139
http://www.wikidata.org/entity/Q60737570,"엔딩스, 비기닝스","Endings, Beginnings",2019,tt9147456,554908,movie,드라마 영화,"제이미 도넌, 웬디 말릭, 서배스천 스탠, 노린 드울프, 매슈 그레이 구블러, 셰일린 우들리, 키라 세즈윅",드레이크 도리머스,드레이크 도리머스,110
http://www.wikidata.org/entity/Q60991008,0.0MHz,0.0MHz,2019,tt10341248,584586,movie,공포 영화,,유선동,,102
http://www.wikidata.org/entity/Q61096655,공룡메카드: 타이니소어의 섬,Dinosaur Mecard: Tinysaur Island,2019,tt9647938,562443,movie,애니메이션 영화,,홍헌표,,70
http://www.wikidata.org/entity/Q61100203,증인,Innocent Witness,2019,tt8562562,570508,movie,"드라마 영화, 법률 드라마","김향기, 정우성",이한,"이한, 문지원",129
http://www.wikidata.org/entity/Q61100936,사바하,Svaha: The Sixth Finger,2019,tt7299298,556509,movie,"미스터리 영화, 스릴러 영화","이재인, 박정민, 진선규, 이다윗, 정진영, 이정재",장재현,장재현,122
